,Umur,Kanal_Penjualan
101,0.19999999999999996,0.9444444444444444
102,0.6307692307692307,0.7592592592592592
103,0.36923076923076925,0.9320987654320987
104,0.36923076923076925,0.7592592592592592
105,0.4307692307692308,0.15432098765432098
106,0.16923076923076924,0.9629629629629629
107,0.18461538461538463,0.7592592592592592
108,0.24615384615384617,0.9444444444444444
109,0.07692307692307693,0.15432098765432098
110,0.06153846153846154,0.7592592592592592
111,0.32307692307692304,0.14814814814814814
112,0.8923076923076925,0.15432098765432098
113,0.23076923076923084,0.15432098765432098
114,0.5538461538461539,0.7592592592592592
115,0.13846153846153847,0.9629629629629629
116,0.23076923076923084,0.9444444444444444
117,0.5076923076923077,0.7592592592592592
118,0.24615384615384617,0.95679012345679
119,0.2153846153846154,0.15432098765432098
120,0.8923076923076925,0.7469135802469136
121,0.6307692307692307,0.9320987654320987
122,0.13846153846153847,0.9814814814814814
123,0.12307692307692308,0.9320987654320987
124,0.19999999999999996,0.7592592592592592
125,0.18461538461538463,0.9444444444444444
126,0.3846153846153846,0.9506172839506172
127,0.6153846153846154,0.15432098765432098
128,0.676923076923077,0.7592592592592592
129,0.3076923076923077,0.7592592592592592
130,0.18461538461538463,0.1419753086419753
131,0.4461538461538461,0.7592592592592592
132,0.18461538461538463,0.7469135802469136
133,0.8307692307692307,0.15432098765432098
134,0.8,0.12962962962962962
135,0.16923076923076924,0.7592592592592592
136,0.3846153846153846,0.7469135802469136
137,0.2153846153846154,0.9320987654320987
138,0.2923076923076924,0.9320987654320987
139,0.15384615384615385,0.15432098765432098
140,0.0,1.0
141,0.23076923076923084,0.7345679012345678
142,0.3076923076923077,0.7469135802469136
143,0.6923076923076923,1.0
144,0.8461538461538463,0.14814814814814814
145,0.6461538461538462,0.043209876543209874
146,0.13846153846153847,0.95679012345679
147,0.6307692307692307,0.15432098765432098
148,0.12307692307692308,0.9444444444444444
149,0.09230769230769231,1.0
150,0.03076923076923077,0.7592592592592592
151,0.15384615384615385,0.7654320987654321
152,0.5076923076923077,0.7469135802469136
153,0.5076923076923077,0.06790123456790123
154,0.476923076923077,0.012345679012345678
155,0.19999999999999996,0.7469135802469136
156,0.5538461538461539,0.574074074074074
157,0.03076923076923077,0.9382716049382716
158,0.676923076923077,0.15432098765432098
159,0.15384615384615385,0.9629629629629629
160,0.4,0.9444444444444444
161,0.476923076923077,0.15432098765432098
162,0.8769230769230769,0.15432098765432098
163,0.3076923076923077,0.06790123456790123
164,0.2923076923076924,0.802469135802469
165,0.18461538461538463,0.9320987654320987
166,0.3538461538461539,0.7469135802469136
167,0.3846153846153846,0.7592592592592592
168,0.015384615384615385,0.7592592592592592
169,0.09230769230769231,0.9814814814814814
170,0.7692307692307694,0.7592592592592592
171,0.41538461538461546,0.3641975308641975
172,0.5692307692307692,0.9629629629629629
173,0.2615384615384615,0.9320987654320987
174,0.36923076923076925,0.28395061728395055
175,0.5846153846153846,0.31481481481481477
176,0.1076923076923077,0.9629629629629629
177,0.09230769230769231,0.9444444444444444
178,0.6000000000000001,0.7469135802469136
179,0.4,0.95679012345679
180,0.46153846153846156,0.7469135802469136
181,0.7384615384615385,0.8888888888888888
182,0.6923076923076923,0.7469135802469136
183,0.6307692307692307,0.12962962962962962
184,0.15384615384615385,0.95679012345679
185,0.7692307692307694,0.06790123456790123
186,0.8769230769230769,0.574074074074074
187,0.5076923076923077,0.33333333333333326
188,0.015384615384615385,0.15432098765432098
189,0.41538461538461546,0.7654320987654321
190,0.3538461538461539,0.9506172839506172
191,0.3846153846153846,0.9629629629629629
192,0.2923076923076924,0.7469135802469136
193,0.5076923076923077,0.9444444444444444
194,0.8,0.7592592592592592
195,0.7230769230769232,0.15432098765432098
196,0.6461538461538462,0.15432098765432098
197,0.24615384615384617,0.7469135802469136
198,0.49230769230769234,0.9320987654320987
199,0.4,0.05555555555555555
200,0.07692307692307693,0.9814814814814814
201,0.36923076923076925,0.07407407407407407
202,0.8307692307692307,0.9444444444444444
203,0.8153846153846154,0.15432098765432098
204,0.5384615384615385,0.15432098765432098
205,0.23076923076923084,0.9259259259259258
206,0.7538461538461538,0.15432098765432098
207,0.5230769230769231,0.95679012345679
208,0.7076923076923076,0.15432098765432098
209,0.5230769230769231,0.7469135802469136
210,0.046153846153846156,0.9259259259259258
211,0.7076923076923076,0.7592592592592592
212,0.5230769230769231,0.9320987654320987
213,0.7538461538461538,0.7469135802469136
214,0.16923076923076924,0.15432098765432098
215,0.41538461538461546,0.15432098765432098
216,0.8307692307692307,0.33333333333333326
217,0.7230769230769232,0.95679012345679
218,0.2615384615384615,0.9814814814814814
219,0.5538461538461539,0.9320987654320987
220,0.27692307692307694,0.95679012345679
221,0.8461538461538463,0.7592592592592592
222,0.03076923076923077,1.0
223,0.6615384615384616,0.06172839506172839
224,0.5076923076923077,1.0
225,0.3076923076923077,0.15432098765432098
226,0.27692307692307694,0.15432098765432098
227,0.8769230769230769,0.7592592592592592
228,0.06153846153846154,0.95679012345679
229,0.2615384615384615,0.1419753086419753
230,0.7538461538461538,0.043209876543209874
231,0.19999999999999996,0.9814814814814814
232,0.3384615384615385,0.15432098765432098
233,0.7384615384615385,0.15432098765432098
234,0.7846153846153847,0.9320987654320987
235,0.9230769230769231,0.15432098765432098
236,0.8769230769230769,0.07407407407407407
237,0.7538461538461538,0.08024691358024691
238,0.3384615384615385,0.95679012345679
239,0.6923076923076923,0.7592592592592592
240,0.46153846153846156,0.9444444444444444
241,0.09230769230769231,0.9629629629629629
242,0.476923076923077,0.9320987654320987
243,0.23076923076923084,0.95679012345679
244,0.3538461538461539,0.12962962962962962
245,0.41538461538461546,0.7469135802469136
246,0.16923076923076924,0.95679012345679
247,0.19999999999999996,0.33333333333333326
248,0.6153846153846154,0.7469135802469136
249,0.18461538461538463,0.919753086419753
250,0.6923076923076923,0.9506172839506172
251,0.36923076923076925,0.08641975308641975
252,0.7692307692307694,0.15432098765432098
253,0.09230769230769231,0.9259259259259258
254,0.23076923076923084,0.9382716049382716
255,0.19999999999999996,0.15432098765432098
256,0.046153846153846156,0.95679012345679
257,0.8461538461538463,0.15432098765432098
258,0.2153846153846154,0.7592592592592592
259,0.36923076923076925,0.9444444444444444
260,0.12307692307692308,0.7592592592592592
261,0.0,0.9629629629629629
262,0.4,1.0
263,0.3076923076923077,0.07407407407407407
264,0.3846153846153846,0.043209876543209874
265,0.27692307692307694,0.9629629629629629
266,0.4,0.9382716049382716
267,0.9076923076923078,0.7469135802469136
268,0.46153846153846156,0.018518518518518517
269,0.4461538461538461,0.9444444444444444
270,0.7846153846153847,0.14814814814814814
271,0.46153846153846156,0.9506172839506172
272,0.23076923076923084,0.10493827160493827
273,0.3384615384615385,0.17901234567901234
274,0.27692307692307694,0.7654320987654321
275,0.476923076923077,0.14814814814814814
276,0.2615384615384615,0.7469135802469136
277,0.16923076923076924,0.9506172839506172
278,0.23076923076923084,0.9320987654320987
279,0.09230769230769231,0.7469135802469136
280,0.32307692307692304,0.9444444444444444
281,0.8153846153846154,0.33333333333333326
282,0.3076923076923077,0.3641975308641975
283,0.9076923076923078,0.7592592592592592
284,0.2615384615384615,0.09259259259259259
285,0.7384615384615385,0.9629629629629629
286,0.13846153846153847,1.0
287,0.476923076923077,0.9691358024691357
288,0.5692307692307692,0.17901234567901234
289,0.6000000000000001,0.15432098765432098
290,0.7384615384615385,0.7592592592592592
291,0.6307692307692307,0.012345679012345678
292,0.7384615384615385,0.7469135802469136
293,0.5230769230769231,0.06172839506172839
294,0.6461538461538462,0.3641975308641975
295,0.3538461538461539,0.1728395061728395
296,0.06153846153846154,0.9382716049382716
297,0.7076923076923076,0.2222222222222222
298,0.7076923076923076,0.7469135802469136
299,0.1076923076923077,0.7592592592592592
300,0.7538461538461538,0.7345679012345678
301,0.19999999999999996,1.0
302,0.15384615384615385,0.9814814814814814
303,0.3538461538461539,0.95679012345679
304,0.3538461538461539,0.9320987654320987
305,0.12307692307692308,0.9814814814814814
306,0.6153846153846154,0.1111111111111111
307,0.9076923076923078,0.15432098765432098
308,0.18461538461538463,1.0
309,0.5846153846153846,1.0
310,0.8153846153846154,0.2222222222222222
311,0.6615384615384616,0.7469135802469136
312,0.5230769230769231,0.17901234567901234
313,0.476923076923077,0.7469135802469136
314,0.3846153846153846,0.08641975308641975
315,0.8153846153846154,0.17901234567901234
316,0.8153846153846154,0.7469135802469136
317,0.2923076923076924,0.9444444444444444
318,0.13846153846153847,0.15432098765432098
319,0.8,0.31481481481481477
320,0.07692307692307693,0.9629629629629629
321,0.6615384615384616,0.06790123456790123
322,0.8615384615384616,0.7469135802469136
323,0.06153846153846154,0.9444444444444444
324,0.19999999999999996,0.018518518518518517
325,0.24615384615384617,0.7592592592592592
326,0.0,0.95679012345679
327,0.7692307692307694,0.037037037037037035
328,0.5538461538461539,0.06172839506172839
329,0.2615384615384615,0.9506172839506172
330,0.12307692307692308,0.9259259259259258
331,0.07692307692307693,0.95679012345679
332,0.6461538461538462,0.7592592592592592
333,0.15384615384615385,0.802469135802469
334,0.1076923076923077,0.15432098765432098
335,0.6615384615384616,0.7592592592592592
336,0.49230769230769234,0.95679012345679
337,0.19999999999999996,0.9629629629629629
338,0.1076923076923077,0.9444444444444444
339,0.09230769230769231,0.15432098765432098
340,0.8615384615384616,0.7592592592592592
341,0.8615384615384616,0.043209876543209874
342,0.03076923076923077,0.9629629629629629
343,0.46153846153846156,0.043209876543209874
344,0.41538461538461546,0.07407407407407407
345,0.4461538461538461,0.9629629629629629
346,0.3538461538461539,0.7654320987654321
347,0.13846153846153847,0.7592592592592592
348,0.5846153846153846,0.14814814814814814
349,0.6000000000000001,0.95679012345679
350,0.3384615384615385,0.7469135802469136
351,0.41538461538461546,0.9629629629629629
352,0.3076923076923077,0.9506172839506172
353,0.5692307692307692,1.0
354,0.5384615384615385,0.9320987654320987
355,0.4,0.7469135802469136
356,0.4307692307692308,0.043209876543209874
357,0.3538461538461539,0.06172839506172839
358,0.3384615384615385,0.14814814814814814
359,0.2153846153846154,0.9506172839506172
360,0.36923076923076925,0.95679012345679
361,0.046153846153846156,0.9691358024691357
362,0.4,0.13580246913580246
363,0.8615384615384616,0.31481481481481477
364,0.6000000000000001,0.7345679012345678
365,0.3846153846153846,0.7654320987654321
366,0.676923076923077,0.3641975308641975
367,0.5692307692307692,0.9320987654320987
368,0.24615384615384617,0.9506172839506172
369,0.6153846153846154,0.9444444444444444
370,0.6923076923076923,0.07407407407407407
371,0.46153846153846156,0.037037037037037035
372,0.32307692307692304,0.33333333333333326
373,0.8153846153846154,0.7592592592592592
374,0.15384615384615385,1.0
375,0.18461538461538463,0.33333333333333326
376,0.3076923076923077,0.0
377,0.3538461538461539,0.06790123456790123
378,0.3384615384615385,0.037037037037037035
379,0.6923076923076923,0.95679012345679
380,0.4,0.9629629629629629
381,0.5384615384615385,0.7469135802469136
382,0.676923076923077,0.33333333333333326
383,0.9538461538461538,0.15432098765432098
384,0.3076923076923077,0.9629629629629629
385,0.5846153846153846,0.33333333333333326
386,0.6307692307692307,0.07407407407407407
387,0.3846153846153846,0.7901234567901234
388,0.5230769230769231,1.0
389,0.2153846153846154,0.9444444444444444
390,0.6615384615384616,0.9320987654320987
391,0.4307692307692308,0.7654320987654321
392,0.5384615384615385,1.0
393,0.5846153846153846,0.9444444444444444
394,0.32307692307692304,0.9629629629629629
395,0.32307692307692304,0.9320987654320987
396,0.7538461538461538,0.9012345679012345
397,0.8,0.037037037037037035
398,0.7538461538461538,0.0
399,0.015384615384615385,0.9444444444444444
400,0.8307692307692307,0.3395061728395061
401,0.32307692307692304,0.37037037037037035
402,0.2615384615384615,0.043209876543209874
403,0.6153846153846154,0.08641975308641975
404,0.2153846153846154,0.8333333333333333
405,0.2615384615384615,0.9629629629629629
406,0.5230769230769231,0.04938271604938271
407,0.8615384615384616,0.14814814814814814
408,0.1076923076923077,1.0
409,0.36923076923076925,0.7469135802469136
410,0.7846153846153847,0.95679012345679
411,0.23076923076923084,0.7469135802469136
412,0.4,0.14814814814814814
413,0.27692307692307694,0.0
414,0.476923076923077,0.95679012345679
415,0.36923076923076925,0.18518518518518517
416,0.6000000000000001,0.9506172839506172
417,0.8307692307692307,0.7469135802469136
418,0.7692307692307694,0.7345679012345678
419,0.5538461538461539,0.728395061728395
420,0.5538461538461539,0.9012345679012345
421,0.18461538461538463,0.95679012345679
422,0.3846153846153846,0.33333333333333326
423,0.6461538461538462,0.09259259259259259
424,0.2153846153846154,0.9629629629629629
425,0.41538461538461546,0.9012345679012345
426,0.3846153846153846,0.9814814814814814
427,0.8923076923076925,0.7592592592592592
428,0.5076923076923077,0.14814814814814814
429,0.6461538461538462,0.07407407407407407
430,0.7230769230769232,0.08024691358024691
431,0.16923076923076924,0.31481481481481477
432,0.4,0.9320987654320987
433,0.3846153846153846,0.14814814814814814
434,0.8615384615384616,0.9629629629629629
435,0.8307692307692307,0.9320987654320987
436,0.19999999999999996,0.0
437,0.2615384615384615,0.06790123456790123
438,0.3076923076923077,0.14814814814814814
439,0.6615384615384616,0.33333333333333326
440,0.7384615384615385,0.14814814814814814
441,0.12307692307692308,0.9629629629629629
442,0.5846153846153846,0.7469135802469136
443,0.32307692307692304,0.07407407407407407
444,0.1076923076923077,0.845679012345679
445,0.476923076923077,0.3641975308641975
446,0.5692307692307692,0.728395061728395
447,0.5692307692307692,0.08024691358024691
448,0.6153846153846154,0.037037037037037035
449,0.6923076923076923,0.845679012345679
450,0.07692307692307693,0.7469135802469136
451,0.49230769230769234,0.33333333333333326
452,0.8,0.7469135802469136
453,0.13846153846153847,0.9259259259259258
454,0.9230769230769231,0.7592592592592592
455,0.9076923076923078,0.9444444444444444
456,0.24615384615384617,1.0
457,0.27692307692307694,0.1728395061728395
458,0.46153846153846156,0.8333333333333333
459,0.32307692307692304,0.728395061728395
460,0.3076923076923077,0.31481481481481477
461,0.6307692307692307,0.7469135802469136
462,0.046153846153846156,0.9629629629629629
463,0.4,0.043209876543209874
464,0.2923076923076924,0.9814814814814814
465,0.06153846153846154,1.0
466,0.3076923076923077,0.043209876543209874
467,0.4,0.7345679012345678
468,0.7384615384615385,0.07407407407407407
469,0.46153846153846156,0.31481481481481477
470,0.6307692307692307,0.9506172839506172
471,0.09230769230769231,0.7592592592592592
472,0.676923076923077,0.9444444444444444
473,0.8,0.95679012345679
474,0.2923076923076924,0.0
475,0.46153846153846156,0.7654320987654321
476,0.5846153846153846,0.6790123456790123
477,0.8,0.043209876543209874
478,0.5384615384615385,0.06172839506172839
479,0.3846153846153846,0.20987654320987653
480,0.5692307692307692,0.7654320987654321
481,0.6461538461538462,0.8271604938271604
482,0.16923076923076924,0.9444444444444444
483,0.5692307692307692,0.3950617283950617
484,0.36923076923076925,0.037037037037037035
485,0.5384615384615385,0.07407407407407407
486,0.676923076923077,0.12962962962962962
487,0.7230769230769232,0.09259259259259259
488,0.12307692307692308,0.95679012345679
489,0.3538461538461539,0.9629629629629629
490,0.41538461538461546,0.06790123456790123
491,0.6000000000000001,0.9629629629629629
492,0.23076923076923084,0.06790123456790123
493,0.4,0.25308641975308643
494,0.27692307692307694,0.7469135802469136
495,0.3384615384615385,0.06790123456790123
496,0.5230769230769231,0.10493827160493827
497,0.6461538461538462,0.7469135802469136
498,0.8461538461538463,0.06790123456790123
499,0.8,0.9444444444444444
500,0.32307692307692304,1.0
501,0.36923076923076925,0.9629629629629629
502,0.676923076923077,0.9012345679012345
503,0.8769230769230769,0.06790123456790123
504,0.015384615384615385,0.95679012345679
505,0.19999999999999996,0.9259259259259258
506,0.046153846153846156,1.0
507,0.15384615384615385,0.9444444444444444
508,0.41538461538461546,0.1111111111111111
509,0.2615384615384615,0.9444444444444444
510,0.6461538461538462,0.14814814814814814
511,0.13846153846153847,0.9444444444444444
512,0.046153846153846156,0.7592592592592592
513,0.6615384615384616,0.37037037037037035
514,0.3384615384615385,0.1419753086419753
515,0.36923076923076925,0.1728395061728395
516,0.9230769230769231,0.14814814814814814
517,0.2615384615384615,0.95679012345679
518,0.4307692307692308,0.9444444444444444
519,0.6307692307692307,0.95679012345679
520,0.5076923076923077,0.12345679012345678
521,0.3384615384615385,0.13580246913580246
522,0.5384615384615385,0.9629629629629629
523,0.6307692307692307,0.17901234567901234
524,0.6615384615384616,0.17901234567901234
525,0.5230769230769231,0.12962962962962962
526,0.8,0.13580246913580246
527,0.46153846153846156,0.12345679012345678
528,0.476923076923077,0.9629629629629629
529,0.4,0.0
530,0.5076923076923077,0.08641975308641975
531,0.16923076923076924,0.9259259259259258
532,0.06153846153846154,0.9629629629629629
533,0.18461538461538463,0.15432098765432098
534,0.9230769230769231,0.7469135802469136
535,0.6153846153846154,0.2222222222222222
536,0.32307692307692304,0.9259259259259258
537,0.07692307692307693,1.0
538,0.7538461538461538,0.13580246913580246
539,0.18461538461538463,0.9814814814814814
540,0.4307692307692308,0.7345679012345678
541,0.5230769230769231,0.9629629629629629
542,0.9384615384615385,0.7469135802469136
543,0.23076923076923084,1.0
544,0.32307692307692304,0.95679012345679
545,0.4461538461538461,0.043209876543209874
546,0.2153846153846154,0.0
547,0.2615384615384615,0.17901234567901234
548,0.4,0.802469135802469
549,0.49230769230769234,0.9629629629629629
550,0.7384615384615385,0.95679012345679
551,0.3538461538461539,0.9012345679012345
552,0.4307692307692308,0.33333333333333326
553,0.27692307692307694,1.0
554,0.4461538461538461,0.08024691358024691
555,0.41538461538461546,0.9320987654320987
556,0.23076923076923084,0.13580246913580246
557,0.8,0.574074074074074
558,0.6461538461538462,0.9691358024691357
559,0.5538461538461539,0.37037037037037035
560,0.3846153846153846,0.17901234567901234
561,0.7538461538461538,0.31481481481481477
562,0.3384615384615385,0.08024691358024691
563,0.27692307692307694,0.9444444444444444
564,0.476923076923077,0.0
565,0.4307692307692308,0.37037037037037035
566,0.4307692307692308,0.037037037037037035
567,0.09230769230769231,0.8333333333333333
568,0.7692307692307694,0.7469135802469136
569,0.3384615384615385,0.04938271604938271
570,0.4461538461538461,0.95679012345679
571,0.5076923076923077,0.9629629629629629
572,0.24615384615384617,0.8580246913580246
573,0.676923076923077,0.95679012345679
574,0.476923076923077,0.1728395061728395
575,0.06153846153846154,0.15432098765432098
576,0.6153846153846154,0.9814814814814814
577,0.3538461538461539,0.7345679012345678
578,0.3384615384615385,0.9259259259259258
579,0.015384615384615385,0.9629629629629629
580,0.7230769230769232,0.38888888888888884
581,0.32307692307692304,0.7469135802469136
582,0.7846153846153847,0.13580246913580246
583,0.3846153846153846,0.9320987654320987
584,0.7846153846153847,0.7469135802469136
585,0.8153846153846154,0.9320987654320987
586,0.6000000000000001,0.845679012345679
587,0.2615384615384615,1.0
588,0.4,0.1728395061728395
589,0.41538461538461546,0.9444444444444444
590,0.8461538461538463,0.037037037037037035
591,0.07692307692307693,0.7592592592592592
592,0.476923076923077,0.9444444444444444
593,0.3846153846153846,0.037037037037037035
594,0.4461538461538461,0.9691358024691357
595,0.5692307692307692,0.8086419753086419
596,0.49230769230769234,0.9444444444444444
597,0.27692307692307694,0.9506172839506172
598,0.5538461538461539,0.9444444444444444
599,0.1076923076923077,0.9259259259259258
600,0.7538461538461538,0.802469135802469
601,0.49230769230769234,0.7469135802469136
602,0.03076923076923077,0.9444444444444444
603,0.676923076923077,0.13580246913580246
604,0.8769230769230769,0.08024691358024691
605,0.15384615384615385,0.18518518518518517
606,0.7076923076923076,0.9012345679012345
607,0.18461538461538463,0.9629629629629629
608,0.7846153846153847,0.05555555555555555
609,0.3846153846153846,0.31481481481481477
610,0.3076923076923077,0.037037037037037035
611,0.5538461538461539,0.31481481481481477
612,0.3846153846153846,1.0
613,0.4307692307692308,0.9320987654320987
614,0.5692307692307692,0.2901234567901234
615,0.0,0.15432098765432098
616,0.4461538461538461,0.7469135802469136
617,0.8307692307692307,0.7592592592592592
618,0.5538461538461539,0.9506172839506172
619,0.5846153846153846,0.08641975308641975
620,0.3384615384615385,0.018518518518518517
621,0.4,0.7654320987654321
622,0.24615384615384617,0.9629629629629629
623,0.6923076923076923,0.9320987654320987
624,0.046153846153846156,0.9444444444444444
625,0.6000000000000001,0.9320987654320987
626,0.7846153846153847,0.9444444444444444
627,0.5230769230769231,0.31481481481481477
628,0.6307692307692307,0.14814814814814814
629,0.476923076923077,0.06172839506172839
630,0.7076923076923076,0.09259259259259259
631,0.18461538461538463,0.07407407407407407
632,0.8769230769230769,0.7469135802469136
633,0.12307692307692308,1.0
634,0.36923076923076925,0.043209876543209874
635,0.5384615384615385,0.37037037037037035
636,0.6307692307692307,0.06172839506172839
637,0.676923076923077,0.17901234567901234
638,0.3384615384615385,0.37037037037037035
639,0.7538461538461538,0.06790123456790123
640,0.6153846153846154,0.95679012345679
641,0.19999999999999996,0.043209876543209874
642,0.24615384615384617,0.0
643,0.36923076923076925,0.37037037037037035
644,0.8923076923076925,0.14814814814814814
645,0.4461538461538461,0.3580246913580246
646,0.5076923076923077,0.7654320987654321
647,0.27692307692307694,0.31481481481481477
648,0.8769230769230769,0.037037037037037035
649,0.6000000000000001,0.06172839506172839
650,0.23076923076923084,0.9506172839506172
651,0.2153846153846154,0.7469135802469136
652,0.6307692307692307,0.1728395061728395
653,0.15384615384615385,0.7469135802469136
654,0.6461538461538462,0.95679012345679
655,0.09230769230769231,0.0
656,0.6461538461538462,0.17901234567901234
657,0.6000000000000001,0.9444444444444444
658,0.6615384615384616,0.95679012345679
659,0.2923076923076924,0.14814814814814814
660,0.015384615384615385,0.9382716049382716
661,0.9230769230769231,0.037037037037037035
662,0.4,0.9691358024691357
663,0.27692307692307694,0.043209876543209874
664,0.8923076923076925,0.0
665,0.8769230769230769,0.95679012345679
666,0.7384615384615385,0.9444444444444444
667,0.6000000000000001,0.33333333333333326
668,0.2923076923076924,0.9506172839506172
669,0.015384615384615385,1.0
670,0.7846153846153847,0.9691358024691357
671,0.8461538461538463,0.07407407407407407
672,0.6153846153846154,0.05555555555555555
673,0.49230769230769234,0.037037037037037035
674,0.16923076923076924,0.07407407407407407
675,0.32307692307692304,0.09259259259259259
676,0.23076923076923084,0.9629629629629629
677,0.23076923076923084,0.06172839506172839
678,0.2923076923076924,0.8518518518518517
679,0.8769230769230769,0.3271604938271605
680,0.7076923076923076,0.7345679012345678
681,0.46153846153846156,0.08641975308641975
682,0.36923076923076925,0.33333333333333326
683,0.5692307692307692,0.9691358024691357
684,0.5384615384615385,0.06790123456790123
685,0.2923076923076924,0.9629629629629629
686,0.3538461538461539,0.6604938271604938
687,0.12307692307692308,0.21604938271604937
688,0.3538461538461539,0.037037037037037035
689,0.2153846153846154,0.919753086419753
690,0.7384615384615385,1.0
691,0.5846153846153846,0.9320987654320987
692,0.0,0.7592592592592592
693,0.5846153846153846,0.7345679012345678
694,0.9076923076923078,0.26543209876543206
695,0.7538461538461538,0.95679012345679
696,0.07692307692307693,0.0
697,0.15384615384615385,0.9506172839506172
698,0.16923076923076924,0.0
699,0.3076923076923077,0.08641975308641975
700,0.2923076923076924,0.3641975308641975
701,0.3538461538461539,1.0
702,0.6307692307692307,0.31481481481481477
703,0.16923076923076924,0.8333333333333333
704,0.3384615384615385,0.9691358024691357
705,0.4461538461538461,0.12962962962962962
706,0.5230769230769231,0.7345679012345678
707,0.4307692307692308,0.95679012345679
708,0.23076923076923084,0.37037037037037035
709,0.41538461538461546,0.31481481481481477
710,0.8307692307692307,0.802469135802469
711,0.3384615384615385,0.9506172839506172
712,0.41538461538461546,0.12345679012345678
713,0.3538461538461539,0.07407407407407407
714,0.32307692307692304,0.5246913580246912
715,0.5230769230769231,0.9506172839506172
716,0.3538461538461539,0.17901234567901234
717,0.4461538461538461,0.33333333333333326
718,0.7538461538461538,0.9320987654320987
719,0.5692307692307692,0.9074074074074073
720,0.13846153846153847,0.9506172839506172
721,0.2615384615384615,0.7345679012345678
